,Facility ID,Facility Name,f_lng,f_lat,Facility Type,Material,Year,Service Area Address,Service Area Coordinates,Tonnage,Direction,Destiny,Facility Region,SA_lat,SA_lng
3602,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Oneida County, NY, USA","[43.2371798, -75.4344727]",1142,Incoming,Disposed,8,43.2371798,-75.4344727
3603,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",13062,Incoming,Disposed,8,43.026819,-76.1783739
3604,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Ontario County, NY, USA","[42.85098379999999, -77.2864879]",266,Incoming,Disposed,8,42.8509838,-77.2864879
3605,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Orange County, NY, USA","[41.3911653, -74.3118212]",21,Incoming,Disposed,8,41.3911653,-74.3118212
3606,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Saratoga County, NY, USA","[43.0324245, -73.93598209999999]",179,Incoming,Disposed,8,43.0324245,-73.9359821
3607,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Schenectady County, NY, USA","[42.8493445, -73.98300290000002]",97,Incoming,Disposed,8,42.8493445,-73.9830029
3608,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Seneca County, NY, USA","[42.7651891, -76.8720961]",2024,Incoming,Disposed,8,42.7651891,-76.8720961
3609,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",928,Incoming,Disposed,8,40.9848784,-72.6151169
3610,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Sullivan County, NY, USA","[41.6897493, -74.7805192]",38,Incoming,Disposed,8,41.6897493,-74.7805192
3611,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Tompkins County, NY, USA","[42.4575747, -76.5488232]",1960,Incoming,Disposed,8,42.4575747,-76.5488232
3612,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Washington County, NY, USA","[43.2519472, -73.37086959999999]",228,Incoming,Disposed,8,43.2519472,-73.3708696
3613,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Wayne County, NY, USA","[43.2020024, -77.010385]",3527,Incoming,Disposed,8,43.2020024,-77.010385
3614,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Westchester County, NY, USA","[41.1220194, -73.7948516]",38909,Incoming,Disposed,8,41.1220194,-73.7948516
3615,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,General C&D Debris,2020,"Yates County, NY, USA","[42.64308459999999, -77.1485163]",69,Incoming,Disposed,8,42.6430846,-77.1485163
3616,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Cayuga County, NY, USA","[42.7655231, -76.5488232]",23,Incoming,Disposed,8,42.7655231,-76.5488232
3617,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Chenango County, NY, USA","[42.4972314, -75.62080879999999]",3,Incoming,Disposed,8,42.4972314,-75.6208088
3618,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",16065,Incoming,Disposed,8,43.026819,-76.1783739
3619,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Seneca County, NY, USA","[42.7651891, -76.8720961]",199,Incoming,Disposed,8,42.7651891,-76.8720961
3620,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Tompkins County, NY, USA","[42.4575747, -76.5488232]",377,Incoming,Disposed,8,42.4575747,-76.5488232
3621,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Ulster County, NY, USA","[41.8586493, -74.3118212]",343,Incoming,Disposed,8,41.8586493,-74.3118212
3622,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Washington County, NY, USA","[43.2519472, -73.37086959999999]",5665,Incoming,Disposed,8,43.2519472,-73.3708696
3623,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Westchester County, NY, USA","[41.1220194, -73.7948516]",13,Incoming,Disposed,8,41.1220194,-73.7948516
3624,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Yates County, NY, USA","[42.64308459999999, -77.1485163]",176,Incoming,Disposed,8,42.6430846,-77.1485163
3625,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Connecticut, USA","[41.6032207, -73.087749]",8430,Incoming,Disposed,8,41.6032207,-73.087749
3626,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",11254,Incoming,Disposed,8,42.4072107,-71.3824374
3627,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",3555,Incoming,Disposed,8,40.6781784,-73.9441579
3628,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Cayuga County, NY, USA","[42.7655231, -76.5488232]",539,Incoming,Disposed,8,42.7655231,-76.5488232
3629,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Delaware County, NY, USA","[42.2452081, -74.8741045]",314,Incoming,Disposed,8,42.2452081,-74.8741045
3630,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Greene County, NY, USA","[42.2957321, -74.12399599999999]",290,Incoming,Disposed,8,42.2957321,-74.123996
3631,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Kings County, Brooklyn, NY, USA","[40.6528762, -73.95949399999999]",1116,Incoming,Disposed,8,40.6528762,-73.959494
3632,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",23306,Incoming,Disposed,8,40.7830603,-73.9712488
3633,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Montgomery County, NY, USA","[42.915521, -74.4525627]",341,Incoming,Disposed,8,42.915521,-74.4525627
3634,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",9174,Incoming,Disposed,8,43.026819,-76.1783739
3635,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Orange County, NY, USA","[41.3911653, -74.3118212]",35,Incoming,Disposed,8,41.3911653,-74.3118212
3636,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Otsego County, NY, USA","[42.5779779, -75.06111469999999]",150,Incoming,Disposed,8,42.5779779,-75.0611147
3637,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Putnam County, NY, USA","[41.4351069, -73.7948516]",272,Incoming,Disposed,8,41.4351069,-73.7948516
3638,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Seneca County, NY, USA","[42.7651891, -76.8720961]",2131,Incoming,Disposed,8,42.7651891,-76.8720961
3639,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Sullivan County, NY, USA","[41.6897493, -74.7805192]",872,Incoming,Disposed,8,41.6897493,-74.7805192
3640,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Tompkins County, NY, USA","[42.4575747, -76.5488232]",316,Incoming,Disposed,8,42.4575747,-76.5488232
3641,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Washington County, NY, USA","[43.2519472, -73.37086959999999]",52,Incoming,Disposed,8,43.2519472,-73.3708696
3642,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Wayne County, NY, USA","[43.2020024, -77.010385]",43,Incoming,Disposed,8,43.2020024,-77.010385
3643,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",7374,Incoming,Disposed,8,42.4072107,-71.3824374
3644,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Pennsylvania, USA","[41.2033216, -77.1945247]",1827,Incoming,Disposed,8,41.2033216,-77.1945247
3645,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Albany, NY, USA","[42.6525793, -73.7562317]",13,Incoming,Disposed,8,42.6525793,-73.7562317
3646,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Cayuga County, NY, USA","[42.7655231, -76.5488232]",64,Incoming,Disposed,8,42.7655231,-76.5488232
3647,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Cortland County, NY, USA","[42.5440918, -75.9927652]",292,Incoming,Disposed,8,42.5440918,-75.9927652
3648,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",984,Incoming,Disposed,8,43.026819,-76.1783739
3649,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Rockland County, NY, USA","[41.1489458, -73.98300290000002]",135,Incoming,Disposed,8,41.1489458,-73.9830029
3650,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Saratoga County, NY, USA","[43.0324245, -73.93598209999999]",159,Incoming,Disposed,8,43.0324245,-73.9359821
3651,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Schuyler County, NY, USA","[42.3796425, -76.8720961]",36,Incoming,Disposed,8,42.3796425,-76.8720961
3652,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Washington County, NY, USA","[43.2519472, -73.37086959999999]",2003,Incoming,Disposed,8,43.2519472,-73.3708696
3653,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Connecticut, USA","[41.6032207, -73.087749]",35,Incoming,Disposed,8,41.6032207,-73.087749
3654,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",462,Incoming,Disposed,8,42.4072107,-71.3824374
3655,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"New Hampshire, USA","[43.1938516, -71.5723953]",6461,Incoming,Disposed,8,43.1938516,-71.5723953
3656,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Rhode Island, USA","[41.5800945, -71.4774291]",706,Incoming,Disposed,8,41.5800945,-71.4774291
3657,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Albany, NY, USA","[42.6525793, -73.7562317]",35891,Incoming,Disposed,8,42.6525793,-73.7562317
3658,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Bronx, NY, USA","[40.8447819, -73.8648268]",136036,Incoming,Disposed,8,40.8447819,-73.8648268
3659,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Cayuga County, NY, USA","[42.7655231, -76.5488232]",6459,Incoming,Disposed,8,42.7655231,-76.5488232
3660,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Chenango County, NY, USA","[42.4972314, -75.62080879999999]",53,Incoming,Disposed,8,42.4972314,-75.6208088
3661,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Columbia County, NY, USA","[42.3678759, -73.55941279999999]",2385,Incoming,Disposed,8,42.3678759,-73.5594128
3662,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Dutchess County, NY, USA","[41.7784372, -73.7477857]",30870,Incoming,Disposed,8,41.7784372,-73.7477857
3663,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Greene County, NY, USA","[42.2957321, -74.12399599999999]",62502,Incoming,Disposed,8,42.2957321,-74.123996
3664,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Jefferson County, NY, USA","[44.0607421, -75.9927652]",48511,Incoming,Disposed,8,44.0607421,-75.9927652
3665,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Monroe County, NY, USA","[43.2841246, -77.7452081]",1,Incoming,Disposed,8,43.2841246,-77.7452081
3666,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Montgomery County, NY, USA","[42.915521, -74.4525627]",58958,Incoming,Disposed,8,42.915521,-74.4525627
3667,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",236678,Incoming,Disposed,8,40.6546145,-73.5594128
3668,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",1947,Incoming,Disposed,8,43.026819,-76.1783739
3669,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Ontario County, NY, USA","[42.85098379999999, -77.2864879]",239,Incoming,Disposed,8,42.8509838,-77.2864879
3670,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Queens, NY, USA","[40.7282239, -73.7948516]",195489,Incoming,Disposed,8,40.7282239,-73.7948516
3671,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Rockland County, NY, USA","[41.1489458, -73.98300290000002]",87565,Incoming,Disposed,8,41.1489458,-73.9830029
3672,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Saratoga County, NY, USA","[43.0324245, -73.93598209999999]",47858,Incoming,Disposed,8,43.0324245,-73.9359821
3673,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Schenectady County, NY, USA","[42.8493445, -73.98300290000002]",83142,Incoming,Disposed,8,42.8493445,-73.9830029
3674,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Schuyler County, NY, USA","[42.3796425, -76.8720961]",47,Incoming,Disposed,8,42.3796425,-76.8720961
3675,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Seneca County, NY, USA","[42.7651891, -76.8720961]",7614,Incoming,Disposed,8,42.7651891,-76.8720961
3676,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Skaneateles, NY 13152, USA","[42.947011, -76.42910169999999]",1955,Incoming,Disposed,8,42.947011,-76.4291017
3677,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Staten Island, NY, USA","[40.5795317, -74.1502007]",8142,Incoming,Disposed,8,40.5795317,-74.1502007
3678,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",12486,Incoming,Disposed,8,40.9848784,-72.6151169
3679,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Sullivan County, NY, USA","[41.6897493, -74.7805192]",72564,Incoming,Disposed,8,41.6897493,-74.7805192
3680,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Tompkins County, NY, USA","[42.4575747, -76.5488232]",1529,Incoming,Disposed,8,42.4575747,-76.5488232
3681,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Ulster County, NY, USA","[41.8586493, -74.3118212]",135263,Incoming,Disposed,8,41.8586493,-74.3118212
3682,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Washington County, NY, USA","[43.2519472, -73.37086959999999]",24357,Incoming,Disposed,8,43.2519472,-73.3708696
3683,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Wayne County, NY, USA","[43.2020024, -77.010385]",2717,Incoming,Disposed,8,43.2020024,-77.010385
3684,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Westchester County, NY, USA","[41.1220194, -73.7948516]",19055,Incoming,Disposed,8,41.1220194,-73.7948516
3685,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Yates County, NY, USA","[42.64308459999999, -77.1485163]",92,Incoming,Disposed,8,42.6430846,-77.1485163
3686,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Connecticut, USA","[41.6032207, -73.087749]",11962,Incoming,Disposed,8,41.6032207,-73.087749
3687,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",140031,Incoming,Disposed,8,42.4072107,-71.3824374
3688,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Other,2020,"Pennsylvania, USA","[41.2033216, -77.1945247]",2080,Incoming,Disposed,8,41.2033216,-77.1945247
3689,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Montgomery County, NY, USA","[42.915521, -74.4525627]",4,Incoming,Disposed,8,42.915521,-74.4525627
3690,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Onondaga County, NY, USA","[43.026819, -76.17837390000001]",1372,Incoming,Disposed,8,43.026819,-76.1783739
3691,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Queens, NY, USA","[40.7282239, -73.7948516]",8062,Incoming,Disposed,8,40.7282239,-73.7948516
3692,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Skaneateles, NY 13152, USA","[42.947011, -76.42910169999999]",11,Incoming,Disposed,8,42.947011,-76.4291017
3693,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",15,Incoming,Disposed,8,42.4072107,-71.3824374
3694,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"New Jersey, USA","[40.0583238, -74.4056612]",690,Incoming,Disposed,8,40.0583238,-74.4056612
3695,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Tires,2020,"Cayuga County, NY, USA","[42.7655231, -76.5488232]",2,Incoming,Disposed,8,42.7655231,-76.5488232
3696,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Auto Fluff,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",547,Incoming,BU,8,42.4072107,-71.3824374
3697,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Connecticut, USA","[41.6032207, -73.087749]",1728,Incoming,BU,8,41.6032207,-73.087749
3698,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Massachusetts, USA","[42.4072107, -71.3824374]",22784,Incoming,BU,8,42.4072107,-71.3824374
3699,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"New Hampshire, USA","[43.1938516, -71.5723953]",7728,Incoming,BU,8,43.1938516,-71.5723953
3700,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Albany, NY, USA","[42.6525793, -73.7562317]",18177,Incoming,BU,8,42.6525793,-73.7562317
3701,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Bronx, NY, USA","[40.8447819, -73.8648268]",56220,Incoming,BU,8,40.8447819,-73.8648268
3702,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Columbia County, NY, USA","[42.3678759, -73.55941279999999]",8277,Incoming,BU,8,42.3678759,-73.5594128
3703,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Dutchess County, NY, USA","[41.7784372, -73.7477857]",13099,Incoming,BU,8,41.7784372,-73.7477857
3704,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Greene County, NY, USA","[42.2957321, -74.12399599999999]",6550,Incoming,BU,8,42.2957321,-74.123996
3705,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Queens, NY, USA","[40.7282239, -73.7948516]",68731,Incoming,BU,8,40.7282239,-73.7948516
3706,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Rensselaer County, NY, USA","[42.673664, -73.55941279999999]",235,Incoming,BU,8,42.673664,-73.5594128
3707,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Saratoga County, NY, USA","[43.0324245, -73.93598209999999]",8081,Incoming,BU,8,43.0324245,-73.9359821
3708,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Schenectady County, NY, USA","[42.8493445, -73.98300290000002]",213,Incoming,BU,8,42.8493445,-73.9830029
3709,[50S08],Seneca Meadows LF,-76.84630399,42.92542444,Landfill,Fill,2020,"Seneca County, NY, USA","[42.7651891, -76.8720961]",618,Incoming,BU,8,42.7651891,-76.8720961
